Iteration,Fitness,FEvals,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters,fast_mimic
128,10.0,32379,1.3177203179802746,"[0.0, 0.0, 0.0, 1.0]",False,250,0.5,512,True
256,10.0,64507,2.5754102089849766,"[0.0, 0.0, 0.0, 1.0]",False,250,0.5,512,True
512,10.0,126002,4.9573691049881745,"[0.0, 0.0, 0.0, 1.0]",False,250,0.5,512,True
0,7.5,250,0.005266749009024352,"[1, 1, 0, 0]",False,250,0.75,512,True
1,10.0,502,0.021786413009976968,"[0.0, 0.0, 0.0, 1.0]",False,250,0.75,512,True
2,10.0,753,0.03869753101025708,"[0.0, 0.0, 0.0, 1.0]",False,250,0.75,512,True
4,10.0,1255,0.06669664400396869,"[0.0, 0.0, 0.0, 1.0]",False,250,0.75,512,True
8,10.0,2259,0.11246863001724705,"[0.0, 0.0, 0.0, 1.0]",False,250,0.75,512,True
16,10.0,4267,0.19854347500950098,"[0.0, 0.0, 0.0, 1.0]",False,250,0.75,512,True
32,10.0,8283,0.3622313070227392,"[0.0, 0.0, 0.0, 1.0]",False,250,0.75,512,True
64,10.0,16315,0.68918784201378,"[0.0, 0.0, 0.0, 1.0]",False,250,0.75,512,True
128,10.0,32379,1.3087825770198833,"[0.0, 0.0, 0.0, 1.0]",False,250,0.75,512,True
256,10.0,64507,2.552869206003379,"[0.0, 0.0, 0.0, 1.0]",False,250,0.75,512,True
512,10.0,126002,4.942600667010993,"[0.0, 0.0, 0.0, 1.0]",False,250,0.75,512,True
