Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart
8,10.0,5036,4.400240954011679,"[1, 0, 1, 0]",10,512,10
16,10.0,5044,4.422585516003892,"[1, 0, 1, 0]",10,512,10
32,10.0,5060,4.456352945999242,"[1, 0, 1, 0]",10,512,10
64,10.0,5092,4.511831230018288,"[1, 0, 1, 0]",10,512,10
128,10.0,5156,4.611738631007029,"[1, 0, 1, 0]",10,512,10
256,10.0,5284,4.812817214027746,"[1, 0, 1, 0]",10,512,10
512,10.0,5532,5.187985576019855,"[1, 0, 1, 0]",10,512,10
0,0.0,0,9.673499152995646e-05,"[0, 1, 1, 0]",15,512,0
1,5.0,2,0.012617780012078583,"[0, 1, 0, 0]",15,512,0
2,5.0,3,0.025080980005441234,"[0, 1, 0, 0]",15,512,0
4,5.0,5,0.03773251501843333,"[0, 1, 0, 0]",15,512,0
8,7.5,10,0.050479272002121434,"[1, 1, 0, 0]",15,512,0
16,7.5,18,0.06342093300190754,"[1, 1, 0, 0]",15,512,0
32,7.5,34,0.07630835301824845,"[1, 1, 0, 0]",15,512,0
64,7.5,66,0.09016714699100703,"[1, 1, 0, 0]",15,512,0
128,7.5,130,0.10587955999653786,"[1, 1, 0, 0]",15,512,0
256,7.5,258,0.12831889701192267,"[1, 1, 0, 0]",15,512,0
512,7.5,507,0.17305427699466236,"[1, 1, 0, 0]",15,512,0
0,0.0,507,0.18702339299488813,"[1, 0, 1, 1]",15,512,1
1,0.0,508,0.20027997199213132,"[1, 0, 1, 1]",15,512,1
2,0.0,509,0.21317003801232204,"[1, 0, 1, 1]",15,512,1
4,0.0,511,0.22633663800661452,"[1, 0, 1, 1]",15,512,1
8,10.0,516,0.2400639150000643,"[1, 0, 1, 0]",15,512,1
16,10.0,524,0.2540954040014185,"[1, 0, 1, 0]",15,512,1
32,10.0,540,0.2700140940141864,"[1, 0, 1, 0]",15,512,1
64,10.0,572,0.28977802000008523,"[1, 0, 1, 0]",15,512,1
128,10.0,636,0.31453392599360086,"[1, 0, 1, 0]",15,512,1
256,10.0,764,0.35418933600885794,"[1, 0, 1, 0]",15,512,1
512,10.0,1013,0.43323788000270724,"[1, 0, 1, 0]",15,512,1
0,0.0,1013,0.4474038509943057,"[1, 1, 1, 1]",15,512,2
1,0.0,1014,0.4614107109955512,"[1, 1, 1, 1]",15,512,2
2,0.0,1015,0.4763934270013124,"[1, 1, 1, 1]",15,512,2
4,0.0,1017,0.49081947599188425,"[1, 1, 1, 1]",15,512,2
8,0.0,1021,0.5053318210120779,"[1, 1, 1, 1]",15,512,2
16,0.0,1029,0.5209541300137062,"[1, 1, 1, 1]",15,512,2
32,0.0,1045,0.540307601011591,"[1, 1, 1, 1]",15,512,2
64,0.0,1077,0.563521739008138,"[1, 1, 1, 1]",15,512,2
128,0.0,1141,0.5987186620186549,"[1, 1, 1, 1]",15,512,2
256,0.0,1269,0.6567484360130038,"[1, 1, 1, 1]",15,512,2
512,0.0,1513,0.7671261120121926,"[1, 1, 1, 1]",15,512,2
0,10.0,1513,0.7827226539957337,"[1, 0, 1, 0]",15,512,3
1,10.0,1514,0.798086864000652,"[1, 0, 1, 0]",15,512,3
2,10.0,1515,0.8129860420012847,"[1, 0, 1, 0]",15,512,3
4,10.0,1517,0.8293220960185863,"[1, 0, 1, 0]",15,512,3
8,10.0,1521,0.8455510810017586,"[1, 0, 1, 0]",15,512,3
16,10.0,1529,0.8634782220178749,"[1, 0, 1, 0]",15,512,3
32,10.0,1545,0.885488350992091,"[1, 0, 1, 0]",15,512,3
64,10.0,1577,0.9133219530049246,"[1, 0, 1, 0]",15,512,3
128,10.0,1641,0.9566783299960662,"[1, 0, 1, 0]",15,512,3
256,10.0,1769,1.032186266995268,"[1, 0, 1, 0]",15,512,3
512,10.0,2013,1.1730141790176276,"[1, 0, 1, 0]",15,512,3
0,0.0,2013,1.1891132119926624,"[1, 1, 1, 0]",15,512,4
1,0.0,2014,1.2054001850192435,"[1, 1, 1, 0]",15,512,4
2,7.5,2016,1.220630102994619,"[1, 1, 0, 0]",15,512,4
4,7.5,2018,1.2371855060046073,"[1, 1, 0, 0]",15,512,4
8,7.5,2022,1.2545057440001983,"[1, 1, 0, 0]",15,512,4
16,7.5,2030,1.2764188559958711,"[1, 1, 0, 0]",15,512,4
32,7.5,2046,1.3017465980083216,"[1, 1, 0, 0]",15,512,4
64,7.5,2078,1.3356808300013654,"[1, 1, 0, 0]",15,512,4
128,7.5,2142,1.3899117440159898,"[1, 1, 0, 0]",15,512,4
256,7.5,2270,1.4873424319957849,"[1, 1, 0, 0]",15,512,4
512,7.5,2516,1.6672764120157808,"[1, 1, 0, 0]",15,512,4
0,10.0,2516,1.683756562997587,"[1, 0, 1, 0]",15,512,5
1,10.0,2517,1.7007245410059113,"[1, 0, 1, 0]",15,512,5
2,10.0,2518,1.7169912079989444,"[1, 0, 1, 0]",15,512,5
4,10.0,2520,1.7344159960048273,"[1, 0, 1, 0]",15,512,5
8,10.0,2524,1.753089533012826,"[1, 0, 1, 0]",15,512,5
16,10.0,2532,1.7754995310097001,"[1, 0, 1, 0]",15,512,5
32,10.0,2548,1.8036523089976981,"[1, 0, 1, 0]",15,512,5
64,10.0,2580,1.843083503015805,"[1, 0, 1, 0]",15,512,5
128,10.0,2644,1.9071729260031134,"[1, 0, 1, 0]",15,512,5
256,10.0,2772,2.0194295599940233,"[1, 0, 1, 0]",15,512,5
512,10.0,3016,2.227838883001823,"[1, 0, 1, 0]",15,512,5
0,0.0,3016,2.2451309280004352,"[1, 1, 1, 1]",15,512,6
1,0.0,3017,2.2632070849940646,"[1, 1, 1, 1]",15,512,6
2,0.0,3018,2.2811298629967496,"[1, 1, 1, 1]",15,512,6
4,0.0,3020,2.300263126991922,"[1, 1, 1, 1]",15,512,6
