Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart
0,0.0,5532,6.193531716009602,"[0, 0, 1, 1]",15,512,11
1,10.0,5534,6.216017772996565,"[0, 0, 0, 1]",15,512,11
2,10.0,5535,6.238470259995665,"[0, 0, 0, 1]",15,512,11
4,10.0,5537,6.2624564350117,"[0, 0, 0, 1]",15,512,11
8,10.0,5541,6.288936491997447,"[0, 0, 0, 1]",15,512,11
16,10.0,5549,6.322085074003553,"[0, 0, 0, 1]",15,512,11
32,10.0,5565,6.3680945269879885,"[0, 0, 0, 1]",15,512,11
64,10.0,5597,6.438064529007534,"[0, 0, 0, 1]",15,512,11
128,10.0,5661,6.554222631006269,"[0, 0, 0, 1]",15,512,11
256,10.0,5789,6.775085556990234,"[0, 0, 0, 1]",15,512,11
512,10.0,6034,7.19528928300133,"[0, 0, 0, 1]",15,512,11
0,2.5,6034,7.216866695001954,"[1, 0, 0, 0]",15,512,12
1,2.5,6035,7.239746198989451,"[1, 0, 0, 0]",15,512,12
2,2.5,6036,7.262486374005675,"[1, 0, 0, 0]",15,512,12
4,2.5,6038,7.286927451001247,"[1, 0, 0, 0]",15,512,12
8,7.5,6043,7.31482064499869,"[1, 1, 0, 0]",15,512,12
16,7.5,6051,7.348874060990056,"[1, 1, 0, 0]",15,512,12
32,7.5,6067,7.396403173013823,"[1, 1, 0, 0]",15,512,12
64,7.5,6099,7.470177882001735,"[1, 1, 0, 0]",15,512,12
128,7.5,6163,7.602001282008132,"[1, 1, 0, 0]",15,512,12
256,7.5,6291,7.847619898995617,"[1, 1, 0, 0]",15,512,12
512,7.5,6540,8.309051940013887,"[1, 1, 0, 0]",15,512,12
0,7.5,6540,8.33079520901083,"[0, 0, 1, 0]",15,512,13
1,7.5,6541,8.354766864998965,"[0, 0, 1, 0]",15,512,13
2,7.5,6542,8.378070417995332,"[0, 0, 1, 0]",15,512,13
4,7.5,6544,8.404076945997076,"[0, 0, 1, 0]",15,512,13
8,10.0,6549,8.433035883004777,"[1, 0, 1, 0]",15,512,13
16,10.0,6557,8.469264112005476,"[1, 0, 1, 0]",15,512,13
32,10.0,6573,8.519816009007627,"[1, 0, 1, 0]",15,512,13
64,10.0,6605,8.602450031990884,"[1, 0, 1, 0]",15,512,13
128,10.0,6669,8.74681240299833,"[1, 0, 1, 0]",15,512,13
256,10.0,6797,9.084946691989899,"[1, 0, 1, 0]",15,512,13
512,10.0,7048,9.621553455013782,"[1, 0, 1, 0]",15,512,13
0,0.0,7048,9.645589727006154,"[0, 0, 1, 1]",15,512,14
1,7.5,7050,9.671531934000086,"[0, 0, 1, 0]",15,512,14
2,7.5,7051,9.695998729002895,"[0, 0, 1, 0]",15,512,14
4,10.0,7054,9.722299156012014,"[1, 0, 1, 0]",15,512,14
8,10.0,7058,9.755011166998884,"[1, 0, 1, 0]",15,512,14
16,10.0,7066,9.79351760999998,"[1, 0, 1, 0]",15,512,14
32,10.0,7082,9.849478018993977,"[1, 0, 1, 0]",15,512,14
64,10.0,7114,9.93888252301258,"[1, 0, 1, 0]",15,512,14
128,10.0,7178,10.09544483301579,"[1, 0, 1, 0]",15,512,14
256,10.0,7306,10.376889901002869,"[1, 0, 1, 0]",15,512,14
512,10.0,7554,10.923153301002458,"[1, 0, 1, 0]",15,512,14
0,7.5,7554,10.947167100006482,"[1, 1, 0, 0]",15,512,15
1,7.5,7555,10.9731169900042,"[1, 1, 0, 0]",15,512,15
2,7.5,7556,10.998515559011139,"[1, 1, 0, 0]",15,512,15
4,7.5,7558,11.027328613999998,"[1, 1, 0, 0]",15,512,15
8,7.5,7562,11.061516223999206,"[1, 1, 0, 0]",15,512,15
16,7.5,7570,11.103172653005458,"[1, 1, 0, 0]",15,512,15
32,7.5,7586,11.16500364599051,"[1, 1, 0, 0]",15,512,15
64,7.5,7618,11.259853308001766,"[1, 1, 0, 0]",15,512,15
128,7.5,7682,11.420632796012796,"[1, 1, 0, 0]",15,512,15
256,7.5,7810,11.730327611003304,"[1, 1, 0, 0]",15,512,15
512,7.5,8054,12.301146223006072,"[1, 1, 0, 0]",15,512,15
