Iteration,Fitness,FEvals,Time,State,schedule_type,schedule_init_temp,schedule_decay,schedule_min_temp,schedule_current_value,Temperature,max_iters
2,2.0,4,0.004820988018764183,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]",geometric,100,0.99,0.001,99.99515486250715,100,512
4,2.0,8,0.007140933012124151,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1]",geometric,100,0.99,0.001,99.99282338002378,100,512
8,2.0,16,0.00952241601771675,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",geometric,100,0.99,0.001,99.9904301100317,100,512
16,2.0,32,0.012302629998885095,"[1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1]",geometric,100,0.99,0.001,99.98763620804276,100,512
32,0.0,64,0.015508398006204516,"[0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1]",geometric,100,0.99,0.001,99.98441475377449,100,512
64,0.0,128,0.019269782002083957,"[0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1]",geometric,100,0.99,0.001,99.98063509714494,100,512
128,4.0,256,0.025030389020685107,"[1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0]",geometric,100,0.99,0.001,99.9748467823322,100,512
256,0.0,511,0.037582221993943676,"[0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1]",geometric,100,0.99,0.001,99.96223573717748,100,512
512,4.0,982,0.07251933301449753,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1]",geometric,100,0.99,0.001,99.92714218893506,100,512
0,2.0,0,7.512900629080832e-05,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]",geometric,200,0.99,0.001,199.9998489857079,200,512
1,2.0,2,0.0032799030013848096,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]",geometric,200,0.99,0.001,199.993407283316,200,512
2,2.0,4,0.00631709600565955,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]",geometric,200,0.99,0.001,199.98730261578083,200,512
4,2.0,8,0.009540372004266828,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1]",geometric,200,0.99,0.001,199.98082413078163,200,512
8,2.0,16,0.013072890986222774,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",geometric,200,0.99,0.001,199.9737243371798,200,512
16,2.0,32,0.016530394001165405,"[1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1]",geometric,200,0.99,0.001,199.9667755576641,200,512
32,0.0,64,0.019947463006246835,"[0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1]",geometric,200,0.99,0.001,199.95990827837485,200,512
64,0.0,128,0.024471459997585043,"[0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1]",geometric,200,0.99,0.001,199.95081677010666,200,512
128,4.0,256,0.03115811399766244,"[1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0]",geometric,200,0.99,0.001,199.9373799031904,200,512
256,0.0,512,0.04419082499225624,"[0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1]",geometric,200,0.99,0.001,199.91119319589657,200,512
512,2.0,1014,0.07951818199944682,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",geometric,200,0.99,0.001,199.84022696545424,200,512
0,2.0,0,6.522698095068336e-05,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]",geometric,250,0.99,0.001,249.9998361117874,250,512
1,2.0,2,0.003607597987866029,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]",geometric,250,0.99,0.001,249.99093577147383,250,512
2,2.0,4,0.006944166001630947,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]",geometric,250,0.99,0.001,249.98255280870256,250,512
4,2.0,8,0.010360877990024164,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1]",geometric,250,0.99,0.001,249.97396877945874,250,512
8,2.0,16,0.014037982997251675,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",geometric,250,0.99,0.001,249.96473087709902,250,512
16,2.0,32,0.01754907998838462,"[1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1]",geometric,250,0.99,0.001,249.95591035130062,250,512
32,0.0,64,0.021675433992641047,"[0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1]",geometric,250,0.99,0.001,249.945544583797,250,512
64,0.0,128,0.02657618699595332,"[0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1]",geometric,250,0.99,0.001,249.93323401572727,250,512
128,4.0,256,0.03320333600277081,"[1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0]",geometric,250,0.99,0.001,249.91658774873216,250,512
256,0.0,512,0.046600696980021894,"[0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1]",geometric,250,0.99,0.001,249.882939251082,250,512
512,2.0,1016,0.0825424770009704,"[1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]",geometric,250,0.99,0.001,249.79269109749916,250,512
